Cluster = 0
Cluster = 1
Genus: oxytropis 	 NumberInCluster: 4 	 PercentageInCluster: 0.060606
Genus: typha 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: rumex 	 NumberInCluster: 5 	 PercentageInCluster: 0.068493
Genus: conium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hedeoma 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: arceuthobium 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: spartina 	 NumberInCluster: 4 	 PercentageInCluster: 0.307692
Genus: oenothera 	 NumberInCluster: 9 	 PercentageInCluster: 0.090000
Genus: stuckenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: scleranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: viburnum 	 NumberInCluster: 8 	 PercentageInCluster: 0.250000
Genus: collomia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: laportea 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: anthyllis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cladium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: photinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: alchemilla 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: stachys 	 NumberInCluster: 5 	 PercentageInCluster: 0.119048
Genus: taraxacum 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: polystichum 	 NumberInCluster: 3 	 PercentageInCluster: 0.100000
Genus: plantago 	 NumberInCluster: 3 	 PercentageInCluster: 0.063830
Genus: bunias 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: lactuca 	 NumberInCluster: 4 	 PercentageInCluster: 0.200000
Genus: secale 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hesperis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pedicularis 	 NumberInCluster: 2 	 PercentageInCluster: 0.028571
Genus: setaria 	 NumberInCluster: 5 	 PercentageInCluster: 0.125000
Genus: teucrium 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: thinopyrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: epifagus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: orobanche 	 NumberInCluster: 1 	 PercentageInCluster: 0.032258
Genus: eupatorium 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
Genus: rhamnus 	 NumberInCluster: 4 	 PercentageInCluster: 0.210526
Genus: chelidonium 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: fragaria 	 NumberInCluster: 5 	 PercentageInCluster: 0.277778
Genus: picea 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: polemonium 	 NumberInCluster: 1 	 PercentageInCluster: 0.027027
Genus: fagopyrum 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: schedonorus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: triosteum 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: dryopteris 	 NumberInCluster: 8 	 PercentageInCluster: 0.163265
Genus: arctium 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: epipactis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: knautia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: prenanthes 	 NumberInCluster: 3 	 PercentageInCluster: 0.176471
Genus: papaver 	 NumberInCluster: 2 	 PercentageInCluster: 0.074074
Genus: radiola 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dracocephalum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: cyclachaena 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dalibarda 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: verbascum 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: butomus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gaultheria 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: chrysosplenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: fumaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: centaurea 	 NumberInCluster: 5 	 PercentageInCluster: 0.138889
Genus: calopogon 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: hibiscus 	 NumberInCluster: 1 	 PercentageInCluster: 0.020000
Genus: peucedanum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: pterospora 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chenopodium 	 NumberInCluster: 10 	 PercentageInCluster: 0.138889
Genus: scilla 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: polypodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: nasturtium 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: symplocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: samolus 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: listera 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: brassica 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: galanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: medeola 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: decodon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: utricularia 	 NumberInCluster: 5 	 PercentageInCluster: 0.238095
Genus: selaginella 	 NumberInCluster: 1 	 PercentageInCluster: 0.016667
Genus: cardamine 	 NumberInCluster: 6 	 PercentageInCluster: 0.086957
Genus: descurainia 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: linum 	 NumberInCluster: 2 	 PercentageInCluster: 0.037736
Genus: pseudolysimachion 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: rheum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dirca 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: muscari 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: epilobium 	 NumberInCluster: 6 	 PercentageInCluster: 0.109091
Genus: zannichellia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: coronopus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: armoracia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: aquilegia 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: amaranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.019608
Genus: bartonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: mitchella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: portulaca 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: sorbaronia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: eleocharis 	 NumberInCluster: 9 	 PercentageInCluster: 0.103448
Genus: packera 	 NumberInCluster: 1 	 PercentageInCluster: 0.014706
Genus: trollius 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: phlox 	 NumberInCluster: 3 	 PercentageInCluster: 0.019737
Genus: lonicera 	 NumberInCluster: 7 	 PercentageInCluster: 0.134615
Genus: solidago 	 NumberInCluster: 23 	 PercentageInCluster: 0.159722
Genus: rhus 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: tiarella 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: arisaema 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: ajuga 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: puccinellia 	 NumberInCluster: 1 	 PercentageInCluster: 0.026316
Genus: abies 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: sedum 	 NumberInCluster: 3 	 PercentageInCluster: 0.041667
Genus: valeriana 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: veronica 	 NumberInCluster: 10 	 PercentageInCluster: 0.227273
Genus: iva 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: cephalanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: cicuta 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: arabis 	 NumberInCluster: 5 	 PercentageInCluster: 0.034247
Genus: galium 	 NumberInCluster: 10 	 PercentageInCluster: 0.062893
Genus: podostemum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pteridium 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: pulmonaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: clinopodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: asclepias 	 NumberInCluster: 3 	 PercentageInCluster: 0.032967
Genus: helianthus 	 NumberInCluster: 7 	 PercentageInCluster: 0.086420
Genus: viola 	 NumberInCluster: 17 	 PercentageInCluster: 0.094444
Genus: erysimum 	 NumberInCluster: 3 	 PercentageInCluster: 0.083333
Genus: circaea 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: sanguisorba 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: lycopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: rudbeckia 	 NumberInCluster: 4 	 PercentageInCluster: 0.097561
Genus: dennstaedtia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: mollugo 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: physocarpus 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: lolium 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: ranunculus 	 NumberInCluster: 11 	 PercentageInCluster: 0.078014
Genus: securigera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: parnassia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: glechoma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lemna 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: bromus 	 NumberInCluster: 4 	 PercentageInCluster: 0.058824
Genus: dichanthelium 	 NumberInCluster: 9 	 PercentageInCluster: 0.142857
Genus: ageratina 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: ophioglossum 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: allium 	 NumberInCluster: 4 	 PercentageInCluster: 0.027027
Genus: cytisus 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: sisymbrium 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: prunus 	 NumberInCluster: 14 	 PercentageInCluster: 0.160920
Genus: cystopteris 	 NumberInCluster: 3 	 PercentageInCluster: 0.250000
Genus: rosa 	 NumberInCluster: 20 	 PercentageInCluster: 0.238095
Genus: amphicarpaea 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: euphrasia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: crataegus 	 NumberInCluster: 10 	 PercentageInCluster: 0.051282
Genus: nuphar 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: leersia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: erechtites 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: lilaeopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: distichlis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lathyrus 	 NumberInCluster: 2 	 PercentageInCluster: 0.026316
Genus: calypso 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: eschscholzia 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: erythronium 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: linaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: iberis 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: elaeagnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: elatine 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: malus 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: euonymus 	 NumberInCluster: 2 	 PercentageInCluster: 0.086957
Genus: maianthemum 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: aegopodium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: salix 	 NumberInCluster: 20 	 PercentageInCluster: 0.119048
Genus: cardaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: najas 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: betula 	 NumberInCluster: 7 	 PercentageInCluster: 0.145833
Genus: triticum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: berberis 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: clematis 	 NumberInCluster: 3 	 PercentageInCluster: 0.056604
Genus: cypripedium 	 NumberInCluster: 4 	 PercentageInCluster: 0.190476
Genus: cannabis 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: carduus 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: asplenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.009901
Genus: poa 	 NumberInCluster: 2 	 PercentageInCluster: 0.019231
Genus: myriophyllum 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: monotropa 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: gentiana 	 NumberInCluster: 1 	 PercentageInCluster: 0.025641
Genus: satureja 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: botrychium 	 NumberInCluster: 6 	 PercentageInCluster: 0.162162
Genus: centaurium 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: ilex 	 NumberInCluster: 2 	 PercentageInCluster: 0.050000
Genus: matricaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: iris 	 NumberInCluster: 2 	 PercentageInCluster: 0.030769
Genus: polygonatum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: hordeum 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: lysimachia 	 NumberInCluster: 6 	 PercentageInCluster: 0.133333
Genus: prunella 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: pilea 	 NumberInCluster: 2 	 PercentageInCluster: 0.086957
Genus: tussilago 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: myosotis 	 NumberInCluster: 4 	 PercentageInCluster: 0.363636
Genus: matteuccia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rhynchospora 	 NumberInCluster: 2 	 PercentageInCluster: 0.019231
Genus: oclemena 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: lycopodium 	 NumberInCluster: 8 	 PercentageInCluster: 0.444444
Genus: carex 	 NumberInCluster: 64 	 PercentageInCluster: 0.092219
Genus: lithospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: daphne 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ambrosia 	 NumberInCluster: 6 	 PercentageInCluster: 0.200000
Genus: anagallis 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: syringa 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: malva 	 NumberInCluster: 6 	 PercentageInCluster: 0.750000
Genus: arrhenatherum 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: eriocaulon 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: elymus 	 NumberInCluster: 6 	 PercentageInCluster: 0.090909
Genus: genista 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: hepatica 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: parthenocissus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: physostegia 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: barbarea 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: oryzopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: artemisia 	 NumberInCluster: 11 	 PercentageInCluster: 0.108911
Genus: sagittaria 	 NumberInCluster: 5 	 PercentageInCluster: 0.151515
Genus: filipendula 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: trifolium 	 NumberInCluster: 5 	 PercentageInCluster: 0.033557
Genus: euthamia 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: limonium 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: stellaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: thuja 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: hyoscyamus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: uvularia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: pastinaca 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: acer 	 NumberInCluster: 11 	 PercentageInCluster: 0.275000
Genus: angelica 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: vaccaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thelypteris 	 NumberInCluster: 4 	 PercentageInCluster: 0.053333
Genus: picris 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: vitis 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: lupinus 	 NumberInCluster: 4 	 PercentageInCluster: 0.011696
Genus: desmodium 	 NumberInCluster: 2 	 PercentageInCluster: 0.028571
Genus: panax 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: potamogeton 	 NumberInCluster: 15 	 PercentageInCluster: 0.263158
Genus: larix 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: origanum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: platanthera 	 NumberInCluster: 13 	 PercentageInCluster: 0.228070
Genus: ulmus 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: bulbostylis 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: torreyochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: vinca 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: pinus 	 NumberInCluster: 4 	 PercentageInCluster: 0.055556
Genus: abutilon 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: polycnemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: galeopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: salicornia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: luzula 	 NumberInCluster: 3 	 PercentageInCluster: 0.068182
Genus: impatiens 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: eurybia 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: agalinis 	 NumberInCluster: 5 	 PercentageInCluster: 0.119048
Genus: galinsoga 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: medicago 	 NumberInCluster: 3 	 PercentageInCluster: 0.157895
Cluster = 19
Genus: harrimanella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: oxytropis 	 NumberInCluster: 1 	 PercentageInCluster: 0.015152
Genus: photinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: alchemilla 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: senecio 	 NumberInCluster: 2 	 PercentageInCluster: 0.023256
Genus: lotus 	 NumberInCluster: 2 	 PercentageInCluster: 0.024390
Genus: lonicera 	 NumberInCluster: 3 	 PercentageInCluster: 0.057692
Genus: rosa 	 NumberInCluster: 1 	 PercentageInCluster: 0.011905
Genus: muhlenbergia 	 NumberInCluster: 1 	 PercentageInCluster: 0.014286
Genus: spergula 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: solidago 	 NumberInCluster: 7 	 PercentageInCluster: 0.048611
Genus: saxifraga 	 NumberInCluster: 7 	 PercentageInCluster: 0.062500
Genus: polystichum 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: plantago 	 NumberInCluster: 4 	 PercentageInCluster: 0.085106
Genus: thlaspi 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: scirpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: ruppia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: erodium 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: schedonorus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: polypodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: lactuca 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: minuartia 	 NumberInCluster: 2 	 PercentageInCluster: 0.047619
Genus: prunus 	 NumberInCluster: 2 	 PercentageInCluster: 0.022989
Genus: cystopteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: molinia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hypericum 	 NumberInCluster: 1 	 PercentageInCluster: 0.014925
Genus: spiranthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: melilotus 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: rorippa 	 NumberInCluster: 2 	 PercentageInCluster: 0.046512
Genus: geranium 	 NumberInCluster: 1 	 PercentageInCluster: 0.017857
Genus: oxalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.025641
Genus: glyceria 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: euphrasia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: argentina 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: chamaedaphne 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eleocharis 	 NumberInCluster: 7 	 PercentageInCluster: 0.080460
Genus: halenia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: petasites 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: lamium 	 NumberInCluster: 4 	 PercentageInCluster: 0.571429
Genus: cerastium 	 NumberInCluster: 4 	 PercentageInCluster: 0.088889
Genus: schizaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: limosella 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: triadenum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: corydalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: amerorchis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
