Cluster = 0
Cluster = 1
Genus: photinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: oligoneuron 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: narcissus 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: dianthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: eriocaulon 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: cuphea 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: cheilanthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: aira 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: castanea 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: sideritis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: ailanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: doellingeria 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: stylosanthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: silene 	 NumberInCluster: 9 	 PercentageInCluster: 0.060403
Genus: ceratostigma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: salpiglossis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: justicia 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: alnus 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: adiantum 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: podophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: glaucium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: salvia 	 NumberInCluster: 6 	 PercentageInCluster: 0.070588
Genus: sericocarpus 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: tragopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: sphenopholis 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: taenidia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: glyceria 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: obolaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sporobolus 	 NumberInCluster: 4 	 PercentageInCluster: 0.095238
Genus: rhodotypos 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: agrimonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: amelanchier 	 NumberInCluster: 4 	 PercentageInCluster: 0.142857
Genus: diplotaxis 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: crepis 	 NumberInCluster: 3 	 PercentageInCluster: 0.058824
Genus: lipocarpha 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: ornithogalum 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: gagea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ludwigia 	 NumberInCluster: 6 	 PercentageInCluster: 0.146341
Genus: oxypolis 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: aureolaria 	 NumberInCluster: 6 	 PercentageInCluster: 0.352941
Genus: eupatoriadelphus 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: conopholis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: juglans 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: cenchrus 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: bromus 	 NumberInCluster: 9 	 PercentageInCluster: 0.132353
Genus: apera 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: pennisetum 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: mitella 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: polygonum 	 NumberInCluster: 18 	 PercentageInCluster: 0.169811
Genus: lobularia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: scopolia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dichanthelium 	 NumberInCluster: 27 	 PercentageInCluster: 0.428571
Genus: dioscorea 	 NumberInCluster: 3 	 PercentageInCluster: 0.200000
Genus: hierochloe 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: cynanchum 	 NumberInCluster: 3 	 PercentageInCluster: 0.120000
Genus: pycnanthemum 	 NumberInCluster: 10 	 PercentageInCluster: 0.400000
Genus: luzula 	 NumberInCluster: 5 	 PercentageInCluster: 0.113636
Genus: aesculus 	 NumberInCluster: 4 	 PercentageInCluster: 0.222222
Genus: krigia 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: filago 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: achillea 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: conium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: reseda 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: hedeoma 	 NumberInCluster: 2 	 PercentageInCluster: 0.083333
Genus: blephilia 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: eranthis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: scleranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: andropogon 	 NumberInCluster: 6 	 PercentageInCluster: 0.222222
Genus: marrubium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: viburnum 	 NumberInCluster: 10 	 PercentageInCluster: 0.312500
Genus: stellaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.066667
Genus: verbesina 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: scandix 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: misopates 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: baptisia 	 NumberInCluster: 3 	 PercentageInCluster: 0.088235
Genus: galearis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: stachys 	 NumberInCluster: 8 	 PercentageInCluster: 0.190476
Genus: nelumbo 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: polystichum 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: plantago 	 NumberInCluster: 4 	 PercentageInCluster: 0.085106
Genus: cucurbita 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: erodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: lactuca 	 NumberInCluster: 5 	 PercentageInCluster: 0.250000
Genus: robinia 	 NumberInCluster: 4 	 PercentageInCluster: 0.235294
Genus: pedicularis 	 NumberInCluster: 2 	 PercentageInCluster: 0.028571
Genus: setaria 	 NumberInCluster: 5 	 PercentageInCluster: 0.125000
Genus: teucrium 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: echinacea 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: rotala 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: rhinanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: nemesia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oenothera 	 NumberInCluster: 9 	 PercentageInCluster: 0.090000
Genus: thlaspi 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: morus 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: epifagus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: orobanche 	 NumberInCluster: 1 	 PercentageInCluster: 0.032258
Genus: eupatorium 	 NumberInCluster: 19 	 PercentageInCluster: 0.422222
Genus: rhamnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: wolffia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: chamaemelum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: chelidonium 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: fragaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.166667
Genus: leontodon 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: conoclinium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: polemonium 	 NumberInCluster: 5 	 PercentageInCluster: 0.135135
Genus: zea 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: gymnadenia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: petrorhagia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: mycelis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dryopteris 	 NumberInCluster: 12 	 PercentageInCluster: 0.244898
Genus: azolla 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: arctium 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: aristida 	 NumberInCluster: 11 	 PercentageInCluster: 0.200000
Genus: erigenia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cercis 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: eriophorum 	 NumberInCluster: 1 	 PercentageInCluster: 0.029412
Genus: verbena 	 NumberInCluster: 8 	 PercentageInCluster: 0.145455
Genus: epipactis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: prenanthes 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: papaver 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: microthlaspi 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dracocephalum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: napaea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: staphylea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: streptopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: verbascum 	 NumberInCluster: 4 	 PercentageInCluster: 0.235294
Genus: rubus 	 NumberInCluster: 64 	 PercentageInCluster: 0.248062
Genus: ipomopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.019231
Genus: atriplex 	 NumberInCluster: 1 	 PercentageInCluster: 0.008547
Genus: centaurea 	 NumberInCluster: 8 	 PercentageInCluster: 0.222222
Genus: marsilea 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: amsinckia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: hibiscus 	 NumberInCluster: 2 	 PercentageInCluster: 0.040000
Genus: helleborus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: cephalaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: kalmia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: chenopodium 	 NumberInCluster: 9 	 PercentageInCluster: 0.125000
Genus: scilla 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hedera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: sorghastrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: physalis 	 NumberInCluster: 12 	 PercentageInCluster: 0.235294
Genus: rosa 	 NumberInCluster: 14 	 PercentageInCluster: 0.166667
Genus: sagina 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: nasturtium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: andromeda 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: symplocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: samolus 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: listera 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: catalpa 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: wolffiella 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: amorpha 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: brassica 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: agroelymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sassafras 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: medeola 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: decodon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cabomba 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: prunus 	 NumberInCluster: 23 	 PercentageInCluster: 0.264368
Genus: perilla 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: utricularia 	 NumberInCluster: 4 	 PercentageInCluster: 0.190476
Genus: heuchera 	 NumberInCluster: 2 	 PercentageInCluster: 0.027027
Genus: selaginella 	 NumberInCluster: 2 	 PercentageInCluster: 0.033333
Genus: molinia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cardamine 	 NumberInCluster: 8 	 PercentageInCluster: 0.115942
Genus: monarda 	 NumberInCluster: 11 	 PercentageInCluster: 0.297297
Genus: linum 	 NumberInCluster: 8 	 PercentageInCluster: 0.150943
Genus: tridens 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: pseudolysimachion 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: brickellia 	 NumberInCluster: 1 	 PercentageInCluster: 0.016949
Genus: diplazium 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: gamochaeta 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: holosteum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: camassia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: agastache 	 NumberInCluster: 2 	 PercentageInCluster: 0.076923
Genus: poa 	 NumberInCluster: 5 	 PercentageInCluster: 0.048077
Genus: callitriche 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: sibara 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: coronopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: potamogeton 	 NumberInCluster: 15 	 PercentageInCluster: 0.263158
Genus: fimbristylis 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: amaranthus 	 NumberInCluster: 13 	 PercentageInCluster: 0.254902
Genus: carex 	 NumberInCluster: 116 	 PercentageInCluster: 0.167147
Genus: xyris 	 NumberInCluster: 3 	 PercentageInCluster: 0.111111
Genus: portulaca 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: omphalodes 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: phyla 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: argemone 	 NumberInCluster: 3 	 PercentageInCluster: 0.096774
Genus: eleocharis 	 NumberInCluster: 15 	 PercentageInCluster: 0.172414
Genus: oenanthe 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: vinca 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: eurybia 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: lonicera 	 NumberInCluster: 9 	 PercentageInCluster: 0.173077
Genus: solidago 	 NumberInCluster: 22 	 PercentageInCluster: 0.152778
Genus: rhus 	 NumberInCluster: 6 	 PercentageInCluster: 0.200000
Genus: asimina 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: tiarella 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: arisaema 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: dipsacus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: ajuga 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: collinsonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hackelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: sedum 	 NumberInCluster: 6 	 PercentageInCluster: 0.083333
Genus: smallanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gymnopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: sorghum 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: mirabilis 	 NumberInCluster: 3 	 PercentageInCluster: 0.081081
Genus: veronica 	 NumberInCluster: 5 	 PercentageInCluster: 0.113636
Genus: iva 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: cephalanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: cicuta 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: arabis 	 NumberInCluster: 6 	 PercentageInCluster: 0.041096
Genus: cotoneaster 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: galium 	 NumberInCluster: 13 	 PercentageInCluster: 0.081761
Genus: petunia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: pteridium 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: pulmonaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: kummerowia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: woodsia 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: neobeckia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: colutea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lathyrus 	 NumberInCluster: 3 	 PercentageInCluster: 0.039474
Genus: asclepias 	 NumberInCluster: 10 	 PercentageInCluster: 0.109890
Genus: helianthus 	 NumberInCluster: 15 	 PercentageInCluster: 0.185185
Genus: viola 	 NumberInCluster: 37 	 PercentageInCluster: 0.205556
Genus: alopecurus 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: erysimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: carpinus 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: boltonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: sanguisorba 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: lycopus 	 NumberInCluster: 5 	 PercentageInCluster: 0.454545
Genus: phryma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: acinos 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: phytolacca 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: stenaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: mollugo 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: physocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: ranunculus 	 NumberInCluster: 12 	 PercentageInCluster: 0.085106
Genus: solanum 	 NumberInCluster: 3 	 PercentageInCluster: 0.027778
Genus: polygonella 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: cerinthe 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lemna 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: calycanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: gypsophila 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: celtis 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: chamaecyparis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: maclura 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ageratina 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: froelichia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: kyllinga 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: nyssa 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: proserpinaca 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: glycine 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: strophostyles 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: asarum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: allium 	 NumberInCluster: 7 	 PercentageInCluster: 0.047297
Genus: ceanothus 	 NumberInCluster: 1 	 PercentageInCluster: 0.011765
Genus: antirrhinum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cytisus 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: chrysopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: trichostema 	 NumberInCluster: 3 	 PercentageInCluster: 0.176471
Genus: buddleja 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: cystopteris 	 NumberInCluster: 4 	 PercentageInCluster: 0.333333
Genus: ballota 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: onopordum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: piptochaetium 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: melilotus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: amphicarpaea 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: euphrasia 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: crataegus 	 NumberInCluster: 34 	 PercentageInCluster: 0.174359
Genus: cleome 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: chondrilla 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: opuntia 	 NumberInCluster: 1 	 PercentageInCluster: 0.013333
Genus: thermopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: hybanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: nuphar 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: chasmanthium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: pontederia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: leersia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: anthoxanthum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: erechtites 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: lilaeopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: xanthorhiza 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: corallorhiza 	 NumberInCluster: 4 	 PercentageInCluster: 0.285714
Genus: eschscholzia 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: erythronium 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: hosta 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: alyssum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: thalictrum 	 NumberInCluster: 3 	 PercentageInCluster: 0.100000
Genus: linaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.176471
Genus: commelina 	 NumberInCluster: 5 	 PercentageInCluster: 0.250000
Genus: melica 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: iberis 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: isatis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
