Cluster = 0
Cluster = 1
Genus: senna 	 NumberInCluster: 6 	 PercentageInCluster: 0.117647
Genus: sagina 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: nasturtium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: platanthera 	 NumberInCluster: 3 	 PercentageInCluster: 0.052632
Genus: beckmannia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: listera 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: gentiana 	 NumberInCluster: 3 	 PercentageInCluster: 0.076923
Genus: bartsia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: amorpha 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: botrychium 	 NumberInCluster: 3 	 PercentageInCluster: 0.081081
Genus: consolida 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: drosera 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: dulichium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: echium 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: gentianopsis 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: iris 	 NumberInCluster: 1 	 PercentageInCluster: 0.015385
Genus: pedicularis 	 NumberInCluster: 5 	 PercentageInCluster: 0.071429
Genus: sedum 	 NumberInCluster: 2 	 PercentageInCluster: 0.027778
Genus: cornus 	 NumberInCluster: 3 	 PercentageInCluster: 0.115385
Genus: armeria 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: blysmus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dactylorhiza 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: lysimachia 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: selaginella 	 NumberInCluster: 1 	 PercentageInCluster: 0.016667
Genus: cardamine 	 NumberInCluster: 2 	 PercentageInCluster: 0.028986
Genus: myrrhis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: scutellaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.013158
Genus: delphinium 	 NumberInCluster: 3 	 PercentageInCluster: 0.028302
Genus: castilleja 	 NumberInCluster: 1 	 PercentageInCluster: 0.006211
Genus: ipomoea 	 NumberInCluster: 1 	 PercentageInCluster: 0.014706
Genus: lappula 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: rosa 	 NumberInCluster: 6 	 PercentageInCluster: 0.071429
Genus: arctostaphylos 	 NumberInCluster: 2 	 PercentageInCluster: 0.017094
Genus: phyllodoce 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: juniperus 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: betula 	 NumberInCluster: 6 	 PercentageInCluster: 0.125000
Genus: subularia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: epilobium 	 NumberInCluster: 1 	 PercentageInCluster: 0.018182
Genus: malva 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: callitriche 	 NumberInCluster: 3 	 PercentageInCluster: 0.200000
Genus: rhododendron 	 NumberInCluster: 3 	 PercentageInCluster: 0.075000
Genus: potamogeton 	 NumberInCluster: 3 	 PercentageInCluster: 0.052632
Genus: omalotheca 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: doellingeria 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: carex 	 NumberInCluster: 73 	 PercentageInCluster: 0.105187
Genus: erigeron 	 NumberInCluster: 4 	 PercentageInCluster: 0.015152
Genus: impatiens 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: elymus 	 NumberInCluster: 2 	 PercentageInCluster: 0.030303
Genus: silene 	 NumberInCluster: 3 	 PercentageInCluster: 0.020134
Genus: sorbaronia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: alnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: populus 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: hesperostipa 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: leucophysalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: arctodupontia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: phlox 	 NumberInCluster: 1 	 PercentageInCluster: 0.006579
Genus: huperzia 	 NumberInCluster: 3 	 PercentageInCluster: 0.078947
Genus: lonicera 	 NumberInCluster: 1 	 PercentageInCluster: 0.019231
Genus: solidago 	 NumberInCluster: 7 	 PercentageInCluster: 0.048611
Genus: campanula 	 NumberInCluster: 1 	 PercentageInCluster: 0.028571
Genus: artemisia 	 NumberInCluster: 3 	 PercentageInCluster: 0.029703
Genus: cirsium 	 NumberInCluster: 1 	 PercentageInCluster: 0.009009
Genus: cnicus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thalictrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: hackelia 	 NumberInCluster: 2 	 PercentageInCluster: 0.047619
Genus: dryas 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: agrostis 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: symphyotrichum 	 NumberInCluster: 4 	 PercentageInCluster: 0.027211
Genus: tilia 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: lobelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.013333
Genus: gentianella 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: veronica 	 NumberInCluster: 3 	 PercentageInCluster: 0.068182
Genus: chamaesyce 	 NumberInCluster: 4 	 PercentageInCluster: 0.033613
Genus: deschampsia 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: utricularia 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: arabis 	 NumberInCluster: 2 	 PercentageInCluster: 0.013699
Genus: anemone 	 NumberInCluster: 2 	 PercentageInCluster: 0.041667
Genus: galium 	 NumberInCluster: 2 	 PercentageInCluster: 0.012579
Genus: zigadenus 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: loiseleuria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: corispermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: angelica 	 NumberInCluster: 3 	 PercentageInCluster: 0.120000
Genus: woodsia 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: triglochin 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: lathyrus 	 NumberInCluster: 1 	 PercentageInCluster: 0.013158
Genus: polygonum 	 NumberInCluster: 4 	 PercentageInCluster: 0.037736
Genus: asclepias 	 NumberInCluster: 1 	 PercentageInCluster: 0.010989
Genus: calamagrostis 	 NumberInCluster: 4 	 PercentageInCluster: 0.105263
Genus: viola 	 NumberInCluster: 7 	 PercentageInCluster: 0.038889
Genus: symphoricarpos 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: erysimum 	 NumberInCluster: 3 	 PercentageInCluster: 0.083333
Genus: vaccinium 	 NumberInCluster: 3 	 PercentageInCluster: 0.066667
Genus: lycopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: fragaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: gymnocarpium 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: rumex 	 NumberInCluster: 4 	 PercentageInCluster: 0.054795
Genus: larix 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: bidens 	 NumberInCluster: 2 	 PercentageInCluster: 0.028169
Genus: achillea 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: mimosa 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: trollius 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: lolium 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: oenothera 	 NumberInCluster: 1 	 PercentageInCluster: 0.010000
Genus: stuckenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: tanacetum 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: aconitum 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: solanum 	 NumberInCluster: 1 	 PercentageInCluster: 0.009259
Genus: pleuropogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: antennaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.052632
Genus: tofieldia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: juncus 	 NumberInCluster: 12 	 PercentageInCluster: 0.070588
Genus: bouteloua 	 NumberInCluster: 2 	 PercentageInCluster: 0.060606
Genus: stellaria 	 NumberInCluster: 5 	 PercentageInCluster: 0.111111
Genus: heliopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: bromus 	 NumberInCluster: 1 	 PercentageInCluster: 0.014706
Genus: liatris 	 NumberInCluster: 2 	 PercentageInCluster: 0.028169
Genus: dichanthelium 	 NumberInCluster: 1 	 PercentageInCluster: 0.015873
Genus: luzula 	 NumberInCluster: 3 	 PercentageInCluster: 0.068182
Genus: corallorhiza 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: agalinis 	 NumberInCluster: 2 	 PercentageInCluster: 0.047619
Genus: primula 	 NumberInCluster: 4 	 PercentageInCluster: 0.137931
Genus: hieracium 	 NumberInCluster: 6 	 PercentageInCluster: 0.074074
Genus: medicago 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Cluster = 16
Genus: senecio 	 NumberInCluster: 4 	 PercentageInCluster: 0.046512
Genus: asperugo 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lychnis 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: hypericum 	 NumberInCluster: 6 	 PercentageInCluster: 0.089552
Genus: rorippa 	 NumberInCluster: 5 	 PercentageInCluster: 0.116279
Genus: geranium 	 NumberInCluster: 4 	 PercentageInCluster: 0.071429
Genus: myrica 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: chamaedaphne 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: taxus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: hydrocotyle 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: sium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: triadenum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: symphoricarpos 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: astragalus 	 NumberInCluster: 1 	 PercentageInCluster: 0.001626
Genus: verbena 	 NumberInCluster: 1 	 PercentageInCluster: 0.018182
Genus: puccinellia 	 NumberInCluster: 4 	 PercentageInCluster: 0.105263
Genus: isoetes 	 NumberInCluster: 6 	 PercentageInCluster: 0.113208
Genus: typha 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: geum 	 NumberInCluster: 4 	 PercentageInCluster: 0.117647
Genus: asparagus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: ostrya 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: nymphaea 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: dulichium 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: leonurus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: arethusa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dianthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: tragopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: liparis 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: conioselinum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: arnoseris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: avenula 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: schoenoplectus 	 NumberInCluster: 7 	 PercentageInCluster: 0.205882
Genus: spiranthes 	 NumberInCluster: 3 	 PercentageInCluster: 0.083333
Genus: chaerophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: scrophularia 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: lythrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: trillium 	 NumberInCluster: 1 	 PercentageInCluster: 0.020833
Genus: scheuchzeria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: danthonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: gaultheria 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: anaphalis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dactylorhiza 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: drosera 	 NumberInCluster: 4 	 PercentageInCluster: 0.222222
Genus: epigaea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: deutzia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: sedum 	 NumberInCluster: 1 	 PercentageInCluster: 0.013889
Genus: cornus 	 NumberInCluster: 5 	 PercentageInCluster: 0.192308
Genus: honckenya 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: erucastrum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: borago 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: scutellaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.039474
Genus: quercus 	 NumberInCluster: 1 	 PercentageInCluster: 0.004348
Genus: avena 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: lappula 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: pogonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: corallorhiza 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: aralia 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: spirodela 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: trisetum 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: trichophorum 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: chimaphila 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: sisyrinchium 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
Genus: sonchus 	 NumberInCluster: 5 	 PercentageInCluster: 0.714286
Genus: corylus 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: osmorhiza 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: populus 	 NumberInCluster: 5 	 PercentageInCluster: 0.166667
Genus: milium 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: carum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sibbaldiopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: medicago 	 NumberInCluster: 3 	 PercentageInCluster: 0.157895
Genus: kalmia 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: cynoglossum 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: thalictrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: schizachne 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: echinocystis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: agrostis 	 NumberInCluster: 5 	 PercentageInCluster: 0.151515
Genus: symphyotrichum 	 NumberInCluster: 12 	 PercentageInCluster: 0.081633
Genus: tilia 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: lobelia 	 NumberInCluster: 3 	 PercentageInCluster: 0.040000
Genus: spiraea 	 NumberInCluster: 2 	 PercentageInCluster: 0.060606
Genus: chamaesyce 	 NumberInCluster: 1 	 PercentageInCluster: 0.008403
Genus: cinna 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: xanthium 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: huperzia 	 NumberInCluster: 3 	 PercentageInCluster: 0.078947
Genus: brachyelytrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sambucus 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: nepeta 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: malaxis 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: zizania 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: datura 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: pteridium 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: frangula 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: toxicodendron 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: vaccinium 	 NumberInCluster: 7 	 PercentageInCluster: 0.155556
Genus: crassula 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: phalaris 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: gymnocarpium 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: dicentra 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: bidens 	 NumberInCluster: 3 	 PercentageInCluster: 0.042254
Genus: raphanus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: althaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: symphytum 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: hylotelephium 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: linnaea 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: tanacetum 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: calluna 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hudsonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: antennaria 	 NumberInCluster: 5 	 PercentageInCluster: 0.087719
Genus: juncus 	 NumberInCluster: 23 	 PercentageInCluster: 0.135294
Genus: vicia 	 NumberInCluster: 10 	 PercentageInCluster: 0.217391
Genus: lechea 	 NumberInCluster: 2 	 PercentageInCluster: 0.083333
Genus: matteuccia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: piptatherum 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: osmunda 	 NumberInCluster: 5 	 PercentageInCluster: 0.714286
Genus: ligustrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: hieracium 	 NumberInCluster: 11 	 PercentageInCluster: 0.135802
Genus: digitaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: sparganium 	 NumberInCluster: 6 	 PercentageInCluster: 0.545455
Genus: muhlenbergia 	 NumberInCluster: 2 	 PercentageInCluster: 0.028571
Genus: scirpus 	 NumberInCluster: 4 	 PercentageInCluster: 0.200000
Genus: chaenorhinum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: polypodium 	 NumberInCluster: 2 	 PercentageInCluster: 0.105263
Genus: minuartia 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: elsholtzia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: acorus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: chelone 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: oxalis 	 NumberInCluster: 3 	 PercentageInCluster: 0.076923
Genus: cryptogramma 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: argentina 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: lamium 	 NumberInCluster: 5 	 PercentageInCluster: 0.714286
Genus: cerastium 	 NumberInCluster: 5 	 PercentageInCluster: 0.111111
Genus: echinochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: sanicula 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: corydalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: anchusa 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: rhinanthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: potentilla 	 NumberInCluster: 10 	 PercentageInCluster: 0.074627
Genus: goodyera 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: melilotus 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: mimulus 	 NumberInCluster: 4 	 PercentageInCluster: 0.035398
Genus: claytonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.035714
Genus: lapsana 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cochlearia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: conyza 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: anemone 	 NumberInCluster: 5 	 PercentageInCluster: 0.104167
Genus: pyrola 	 NumberInCluster: 5 	 PercentageInCluster: 0.555556
Genus: deschampsia 	 NumberInCluster: 4 	 PercentageInCluster: 0.363636
Genus: heracleum 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: clintonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: sorbaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: campanula 	 NumberInCluster: 3 	 PercentageInCluster: 0.085714
Genus: arenaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.016667
Genus: spergula 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: alisma 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: phegopteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ceratophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: seseli 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: melampyrum 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: ribes 	 NumberInCluster: 6 	 PercentageInCluster: 0.062500
Genus: saponaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: leymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: mentha 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: suaeda 	 NumberInCluster: 5 	 PercentageInCluster: 0.294118
Genus: panicum 	 NumberInCluster: 3 	 PercentageInCluster: 0.036585
Genus: festuca 	 NumberInCluster: 5 	 PercentageInCluster: 0.080645
Genus: empetrum 	 NumberInCluster: 6 	 PercentageInCluster: 1.000000
Genus: lepidium 	 NumberInCluster: 7 	 PercentageInCluster: 0.073684
Genus: sorbus 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: euphorbia 	 NumberInCluster: 5 	 PercentageInCluster: 0.056818
